End.Date,End.Time,Malaise.Pit,Order,Family,Subfamily,Genus,Species,Length,Width,Reference.Col.Flag,Suspect.ID.Flag,Notes
23-Jul,2:00,P,Collembola,Entomobryidae,,,,1.5,0.4,,,
23-Jul,2:00,P,Collembola,Entomobryidae,,,,1,0.2,,,
23-Jul,2:00,P,Collembola,Entomobryidae,,,,1.1,0.3,,,
23-Jul,2:00,P,Collembola,Entomobryidae,,,,0.8,0.2,,,
23-Jul,2:00,P,Collembola,Entomobryidae,,,,2.1,0.5,,,
23-Jul,2:00,P,Collembola,Entomobryidae,,,,1.9,0.5,,,
23-Jul,2:00,P,Collembola,Entomobryidae,,,,1,0.3,,,
23-Jul,2:00,P,Collembola,Entomobryidae,,,,1,0.3,,,
23-Jul,2:00,P,Collembola,Entomobryidae,,,,2.1,0.6,,,
23-Jul,2:00,P,Collembola,Entomobryidae,,,,0.9,0.2,,,
23-Jul,2:00,P,Collembola,Entomobryidae,,,,1,0.2,,,
23-Jul,2:00,P,Collembola,Entomobryidae,,,,1.2,0.2,,,
23-Jul,2:00,P,Collembola,Entomobryidae,,,,1.1,0.2,,,
23-Jul,2:00,P,Collembola,Entomobryidae,,,,1.6,0.4,,,
23-Jul,2:00,P,Collembola,Entomobryidae,,,,1.1,0.3,,,
23-Jul,2:00,P,Collembola,Entomobryidae,,,,2.2,0.4,,,
23-Jul,2:00,P,Collembola,Entomobryidae,,,,1.5,0.3,,,
23-Jul,2:00,P,Collembola,Entomobryidae,,,,0.6,0.2,,,
23-Jul,2:00,P,Collembola,Entomobryidae,,,,1.2,0.3,,,
23-Jul,2:00,P,Collembola,Entomobryidae,,,,1.2,0.3,,,
23-Jul,2:00,P,Collembola,Entomobryidae,,,,2,0.6,,,
23-Jul,2:00,P,Collembola,Entomobryidae,,,,1.6,0.3,,,
23-Jul,2:00,P,Collembola,Entomobryidae,,,,1.6,0.3,,,
23-Jul,2:00,P,Collembola,Entomobryidae,,,,1.6,0.3,,,
23-Jul,2:00,P,Collembola,Entomobryidae,,,,0.6,0.2,,,
23-Jul,2:00,P,Collembola,Entomobryidae,,,,0.8,0.2,,,
23-Jul,2:00,P,Collembola,Entomobryidae,,,,1,0.2,,,
23-Jul,2:00,P,Collembola,Entomobryidae,,,,0.5,0.2,,,
23-Jul,2:00,P,Collembola,Entomobryidae,,,,0.6,0.2,,,
23-Jul,2:00,P,Opilones,Phalangiidae,,,,3.2,2,,,
23-Jul,10:00,P,Collembola,Onychiuridae,,,,0.5,0.1,R,,
23-Jul,10:00,M,Diptera,Muscidae,,,,3,1.8,,,
23-Jul,10:00,M,Diptera,Muscidae,,,,2.7,1.4,,,
23-Jul,10:00,M,Diptera,Muscidae,,,,2.8,1.2,,,
23-Jul,10:00,M,Diptera,Muscidae,,,,3.2,1,,,
23-Jul,10:00,M,Diptera,Muscidae,,,,3.1,1.2,,,
23-Jul,10:00,M,Diptera,Muscidae,,,,3,1.2,,,
23-Jul,10:00,M,Diptera,Fanniidae,,,,4.5,1.9,,,
23-Jul,10:00,M,Diptera,Fanniidae,,,,4,2,,,
23-Jul,10:00,M,Diptera,Fanniidae,,,,3.5,1.5,,,
23-Jul,10:00,M,Diptera,Fanniidae,,,,4.5,1.8,,,
23-Jul,10:00,M,Diptera,Anthomyiidae,,,,6.5,2.8,,,
23-Jul,10:00,M,Diptera,Anthomyiidae,,,,3.5,1.2,,,
23-Jul,10:00,M,Diptera,Phoridae,,,,2,0.4,,,
23-Jul,10:00,M,Diptera,Heleomyzidae,,,,4.5,1.8,R,,
23-Jul,10:00,M,Hymenoptera,Mymaridae,,,,0.4,0.2,R,,
23-Jul,10:00,P,Collembola,Entomobryidae,,,,2,0.4,R,,
23-Jul,2:00,P,Diptera,Cecidomyiidae,,,,1.5,0.4,R,,wingless
23-Jul,2:00,P,Aranea,Linyphiidae,,,,1.8,0.7,R,,
23-Jul,10:00,P,Hymenoptera,Formicidae,,,,5.5,1.5,,,
23-Jul,10:00,P,Hymenoptera,Formicidae,,,,4.5,1,,,
23-Jul,10:00,P,Hymenoptera,Formicidae,,,,4.5,1.25,,,
23-Jul,10:00,P,Hymenoptera,Formicidae,,,,5,1,,,
23-Jul,10:00,P,Hymenoptera,Formicidae,,,,7.5,2,,,
23-Jul,10:00,P,Hymenoptera,Formicidae,,,,4.8,1.2,,,
23-Jul,10:00,P,Hymenoptera,Formicidae,,,,3,0.6,,,
23-Jul,10:00,P,Hymenoptera,Formicidae,,,,3.1,0.5,,,
23-Jul,10:00,P,Hymenoptera,Formicidae,,,,3.8,1,,,
23-Jul,10:00,M,Hymenoptera,Mymaridae,,,,0.35,0.15,,,
23-Jul,10:00,P,Hymenoptera,Formicidae,,,,2.5,0.8,,,
23-Jul,10:00,P,Hymenoptera,Formicidae,,,,2.5,0.6,,,
23-Jul,10:00,P,Hymenoptera,Formicidae,,,,2.7,0.8,,,
23-Jul,10:00,P,Hymenoptera,Formicidae,,,,2.5,0.8,,,
23-Jul,10:00,M,Hymenoptera,Mymaridae,,,,0.4,0.1,,,
23-Jul,10:00,P,Hymenoptera,Formicidae,,,,2.7,0.7,,,
23-Jul,10:00,P,Hymenoptera,Formicidae,,,,2.6,0.8,,,
23-Jul,10:00,P,Hymenoptera,Formicidae,,,,4.5,1.4,,,
23-Jul,10:00,P,Hymenoptera,Formicidae,,,,3.3,1,,,
23-Jul,10:00,P,Hymenoptera,Formicidae,,,,3.1,0.8,,,
23-Jul,10:00,P,Hymenoptera,Formicidae,,,,3,0.8,,,
23-Jul,10:00,P,Hymenoptera,Formicidae,,,,2.3,0.7,,,
23-Jul,10:00,P,Hymenoptera,Formicidae,,,,2.5,0.5,,,
23-Jul,10:00,P,Hymenoptera,Formicidae,,,,2.5,0.7,,,
23-Jul,10:00,P,Hymenoptera,Formicidae,,,,2.7,0.7,,,
23-Jul,10:00,P,Hymenoptera,Formicidae,,,,2.5,0.6,,,
23-Jul,10:00,M,Hymenoptera,Trichogrammatidae,,,,0.8,0.3,R,,
23-Jul,10:00,P,Hymenoptera,Mymaridae,,,,0.35,0.15,,,
23-Jul,10:00,M,Hymenoptera,Pteromalidae,,,,0.6,0.2,R,,
23-Jul,10:00,M,Diptera,Mycetophilidae,,,,4.5,1.2,R,,
23-Jul,10:00,P,Hymenoptera,Apidae,,,,15,5,,,
23-Jul,10:00,P,Diptera,Fanniidae,,,,5,2.1,,,
23-Jul,10:00,P,Diptera,Fanniidae,,,,4.9,2,,,
23-Jul,10:00,P,Diptera,Fanniidae,,,,4.2,1.8,,,
23-Jul,10:00,P,Diptera,Fanniidae,,,,4,1.2,,,
23-Jul,10:00,P,Diptera,Fanniidae,,,,4.5,1.8,,,
23-Jul,10:00,P,Diptera,Empididae,,,,1.5,0.5,,,
23-Jul,10:00,P,Microcoryphia,Meinertellidae,,,,8.2,2,,,
23-Jul,10:00,P,Thysanoptera,Thripidae,,,,1.2,0.2,,,
22-Jul,14:00,P,Hymenoptera,Formicidae,,,,4.8,1.15,,,
22-Jul,14:00,P,Hymenoptera,Formicidae,,,,4.9,1.05,,,
22-Jul,14:00,P,Hymenoptera,Formicidae,,,,4,0.8,,,
22-Jul,14:00,P,Hymenoptera,Formicidae,,,,5.3,0.9,,,
23-Jul,10:00,P,Collembola,Isotomidae,,,,0.8,0.15,,,
23-Jul,10:00,P,Collembola,Isotomidae,,,,0.5,0.1,,,
23-Jul,10:00,P,Collembola,Isotomidae,,,,1.2,0.15,,,
23-Jul,10:00,P,Collembola,Isotomidae,,,,0.9,0.2,,,
23-Jul,10:00,P,Collembola,Isotomidae,,,,0.8,0.15,,,
23-Jul,10:00,P,Collembola,Isotomidae,,,,0.6,0.15,,,
23-Jul,10:00,P,Collembola,Isotomidae,,,,1,0.2,,,
23-Jul,10:00,P,Collembola,Isotomidae,,,,0.8,0.1,,,
23-Jul,10:00,P,Collembola,Isotomidae,,,,0.8,0.1,,,
23-Jul,10:00,P,Collembola,Isotomidae,,,,0.75,0.2,,,
23-Jul,10:00,P,Collembola,Isotomidae,,,,0.6,0.1,,,
23-Jul,10:00,P,Collembola,Isotomidae,,,,0.6,0.1,,,
23-Jul,10:00,P,Collembola,Isotomidae,,,,0.6,0.1,,,
23-Jul,10:00,P,Collembola,Isotomidae,,,,0.7,0.15,,,
23-Jul,10:00,P,Collembola,Isotomidae,,,,1,0.25,,,
23-Jul,10:00,P,Collembola,Isotomidae,,,,1,0.2,,,
23-Jul,10:00,P,Collembola,Isotomidae,,,,1,0.2,,,
23-Jul,10:00,P,Collembola,Isotomidae,,,,0.6,0.2,,,
23-Jul,10:00,P,Collembola,Isotomidae,,,,0.7,0.2,,,
23-Jul,10:00,P,Collembola,Isotomidae,,,,0.6,0.2,,,
23-Jul,10:00,P,Collembola,Isotomidae,,,,0.6,0.15,,,
23-Jul,10:00,P,Collembola,Isotomidae,,,,0.6,0.15,,,
23-Jul,10:00,P,Collembola,Isotomidae,,,,1.2,0.25,,,
23-Jul,10:00,P,Collembola,Isotomidae,,,,0.8,0.15,,,
23-Jul,10:00,P,Collembola,Isotomidae,,,,0.6,0.15,,,
23-Jul,10:00,P,Collembola,Isotomidae,,,,0.8,0.2,,,
23-Jul,10:00,P,Collembola,Isotomidae,,,,0.6,0.15,,,
23-Jul,10:00,P,Collembola,Isotomidae,,,,0.6,1.5,,,
22-Jul,14:00,P,Hymenoptera,Formicidae,,,,5.1,0.8,,,
22-Jul,14:00,P,Hymenoptera,Formicidae,,,,4.7,0.8,,,
22-Jul,14:00,P,Hymenoptera,Formicidae,,,,4.7,0.65,,,
22-Jul,14:00,P,Hymenoptera,Formicidae,,,,4.7,0.7,,,
22-Jul,14:00,P,Hymenoptera,Formicidae,,,,4.8,0.9,,,
22-Jul,14:00,P,Hymenoptera,Formicidae,,,,5.65,0.7,,,
22-Jul,14:00,P,Hymenoptera,Formicidae,,,,4.7,0.8,,,
22-Jul,14:00,P,Hymenoptera,Formicidae,,,,4.65,0.8,,,
22-Jul,14:00,P,Hymenoptera,Formicidae,,,,4.8,0.8,,,
22-Jul,14:00,P,Hymenoptera,Formicidae,,,,5.1,0.6,,,
22-Jul,14:00,P,Hymenoptera,Formicidae,,,,4.85,0.9,,,
22-Jul,14:00,P,Hymenoptera,Formicidae,,,,5.1,0.7,,,
22-Jul,14:00,P,Hymenoptera,Formicidae,,,,5.2,0.7,,,
22-Jul,14:00,P,Hymenoptera,Formicidae,,,,5.2,0.8,,,
22-Jul,14:00,P,Hymenoptera,Formicidae,,,,4.9,0.7,,,
22-Jul,14:00,P,Hymenoptera,Formicidae,,,,4.1,0.5,,,
22-Jul,14:00,P,Hymenoptera,Formicidae,,,,4.3,0.45,,,
22-Jul,14:00,P,Hymenoptera,Formicidae,,,,4,0.5,,,
22-Jul,14:00,P,Hymenoptera,Formicidae,,,,3.9,0.5,,,
22-Jul,14:00,P,Hymenoptera,Formicidae,,,,2,0.4,,,
22-Jul,14:00,P,Hymenoptera,Apidae,,,,4.2,1.2,,,
22-Jul,14:00,P,Hymenoptera,Apidae,,,,5.8,1.5,,,
22-Jul,14:00,P,Aranea,Salticidae,,,,4.9,1.6,,,
22-Jul,14:00,P,Acari,non-parasitic,,,,1.5,0.8,,,
22-Jul,14:00,P,Acari,non-parasitic,,,,0.6,0.4,,,
22-Jul,14:00,P,Aranea,Gnaphosidae,,,,5,2,,,
22-Jul,14:00,P,Hemiptera,Geocoridae,,,,3,1.5,,,
22-Jul,14:00,P,Hemiptera,Geocoridae,,,,3.1,1.3,,,
22-Jul,14:00,P,Hemiptera,Geocoridae,,,,3.5,1.4,,,
22-Jul,14:00,P,Coleoptera,Staphylinidae,,,,3,0.8,,,
22-Jul,14:00,P,Hemiptera,Cicadellidae,,,,3,1,,,
22-Jul,14:00,P,Hemiptera,Cicadellidae,,,,2.9,1.2,,,
22-Jul,14:00,P,Hemiptera,Cicadellidae,,,,3.2,1.1,,,
22-Jul,14:00,P,Diptera,Tachinidae,,,,5.5,1.9,,,
22-Jul,14:00,P,Diptera,Asilidae,,,,14,4,,,
22-Jul,14:00,P,Microcoryphia,Meinertellidae,,,,10,1.5,,,
22-Jul,14:00,P,Microcoryphia,Meinertellidae,,,,12,2,,,
22-Jul,14:00,P,Microcoryphia,Meinertellidae,,,,13,1.5,,,
22-Jul,14:00,P,Microcoryphia,Meinertellidae,,,,12.5,2,,,
22-Jul,14:00,P,Microcoryphia,Meinertellidae,,,,8,1.5,,,
22-Jul,14:00,P,Microcoryphia,Meinertellidae,,,,10,2,,,
22-Jul,14:00,P,Microcoryphia,Meinertellidae,,,,12,2.5,,,
22-Jul,14:00,P,Microcoryphia,Meinertellidae,,,,9.5,1,,,
22-Jul,14:00,P,Microcoryphia,Meinertellidae,,,,6.5,1,,,
22-Jul,14:00,P,Microcoryphia,Meinertellidae,,,,6,1.5,,,
23-Jul,14:00,P,Hymenoptera,Sphecidae,,,,26,4,R,,
23-Jul,14:00,P,Hymenoptera,Apidae,,,,4.5,1,,,
23-Jul,14:00,P,Hymenoptera,Chalcididae,,,,2.2,0.7,,,
23-Jul,14:00,P,Hemiptera,Cicadellidae,,,,4.1,0.9,,,
23-Jul,14:00,P,Hemiptera,Cicadellidae,,,,3.1,0.9,,,
23-Jul,14:00,P,Diptera,Asilidae,,,,15,4,,,
23-Jul,14:00,P,Microcoryphia,Meinertellidae,,,,13,2,,,
23-Jul,14:00,P,Microcoryphia,Meinertellidae,,,,14,2,,,
23-Jul,14:00,P,Microcoryphia,Meinertellidae,,,,15,2,,,
23-Jul,14:00,P,Microcoryphia,Meinertellidae,,,,13,2,,,
23-Jul,14:00,P,Microcoryphia,Meinertellidae,,,,12,2,,,
23-Jul,14:00,P,Microcoryphia,Meinertellidae,,,,10,2,,,
23-Jul,6:00,P,Orthoptera,Stenopelmatidae,,,,30,5,,,
23-Jul,14:00,P,Lepidoptera,Pieridae,,,,15,2.5,,,
22-Jul,14:00,P,Lepidoptera,Nymphalidae,,,,15,3.5,R,,
20-Jul,14:00,P,Lepidoptera,Nymphalidae,,,,16,3,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,5.9,0.8,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,6.5,1,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,6.1,1.1,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,4.6,0.7,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,4.85,0.8,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,4.1,0.6,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,4.7,0.7,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,4.9,0.6,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,4.7,0.7,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,4.9,0.7,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,5,0.6,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,5.2,0.8,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,4.2,0.8,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,4.9,0.5,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,4.6,0.8,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,4.6,0.7,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,4.6,0.9,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,5.4,0.7,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,5,0.6,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,5.5,0.8,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,5.1,0.7,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,4.5,0.6,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,3.8,0.4,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,4,0.7,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,3.7,0.5,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,4.2,0.7,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,4.3,0.6,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,3.5,0.5,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,4.4,0.6,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,5.3,0.6,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,4,0.6,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,4.2,0.6,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,4,0.4,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,3.9,0.5,,,
23-Jul,14:00,P,Hymenoptera,Formicidae,,,,3.9,0.5,,,
23-Jul,6:00,P,Orthoptera,Raphidophoridae,,,,10,3,,,
23-Jul,6:00,P,Orthoptera,Raphidophoridae,,,,8,2.5,,,
23-Jul,6:00,P,Orthoptera,Raphidophoridae,,,,12,3.5,,,
23-Jul,6:00,P,Orthoptera,Raphidophoridae,,,,8,2,,,
23-Jul,6:00,P,Orthoptera,Raphidophoridae,,,,9,3,,,
23-Jul,6:00,P,Opilones,Phalangiidae,,,,3.5,2,,,
23-Jul,6:00,P,Opilones,Phalangiidae,,,,2.8,1.8,,,
23-Jul,6:00,P,Opilones,Phalangiidae,,,,4.5,2.5,,,
23-Jul,6:00,P,Opilones,Phalangiidae,,,,8,4.25,,,
23-Jul,6:00,P,Hemiptera,,,,,2,0.5,,,nymph
23-Jul,14:00,P,Hemiptera,Geocoridae,,,,2.5,1,,,nymph
23-Jul,6:00,P,Collembola,Entomobryidae,,,,1.7,0.3,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,1.5,0.3,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,1.5,0.25,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,1.4,0.3,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,1,0.2,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,1.6,0.3,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,1.5,0.25,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,0.8,0.15,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,0.7,0.15,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,1.8,0.3,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,1,0.2,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,1.6,0.3,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,2.1,0.35,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,1.8,0.3,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,2.6,0.4,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,1.6,0.3,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,2.2,0.4,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,2.1,0.35,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,2.4,0.35,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,2.1,0.35,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,0.6,0.1,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,1.8,0.3,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,0.6,0.15,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,0.5,0.1,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,0.5,0.1,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,0.6,0.15,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,0.7,0.1,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,1.2,0.15,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,0.6,0.2,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,0.6,0.1,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,0.5,0.1,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,0.5,0.1,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,0.8,0.2,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,0.7,0.15,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,0.5,0.15,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,0.6,0.1,,,
23-Jul,6:00,P,Collembola,Entomobryidae,,,,0.6,0.1,,,
23-Jul,14:00,P,Aranea,Thomisidae,,,,1.8,0.7,R,,
23-Jul,14:00,P,Aranea,Thomisidae,,,,1.5,0.5,R,,
23-Jul,14:00,P,Aranea,Lycosidae,,,,3.2,0.9,R,,
23-Jul,14:00,P,Diptera,Phoridae,,,,2,0.6,,,
23-Jul,6:00,P,Hymenoptera,Formicidae,,,,7.5,1.5,,,
23-Jul,6:00,P,Hymenoptera,Formicidae,,,,3.2,1,,,
23-Jul,6:00,P,Hymenoptera,Formicidae,,,,4,0.9,,,
23-Jul,6:00,P,Hymenoptera,Formicidae,,,,3.8,0.8,,,
23-Jul,6:00,P,Hymenoptera,Formicidae,,,,6.2,1.6,,,
23-Jul,6:00,P,Hymenoptera,Formicidae,,,,3.8,1,,,
23-Jul,6:00,P,Hymenoptera,Formicidae,,,,3.5,1.2,,,
23-Jul,6:00,P,Hymenoptera,Formicidae,,,,3,1,,,
23-Jul,6:00,P,Hymenoptera,Formicidae,,,,4.7,1,,,
23-Jul,6:00,P,Hymenoptera,Formicidae,,,,4,0.6,,,
23-Jul,6:00,P,Hymenoptera,Formicidae,,,,8.5,1.9,,,
23-Jul,6:00,P,Hymenoptera,Formicidae,,,,10,2.5,,,
23-Jul,6:00,P,Hymenoptera,Formicidae,,,,11.5,3.5,,,
23-Jul,6:00,P,Hymenoptera,Formicidae,,,,5,1.2,,,
23-Jul,6:00,P,Hymenoptera,Formicidae,,,,4.5,1.4,,,
23-Jul,6:00,P,Hymenoptera,Formicidae,,,,2.5,0.6,,,
23-Jul,6:00,P,Hymenoptera,Formicidae,,,,5,0.7,,,
23-Jul,6:00,P,Hymenoptera,Formicidae,,,,7,1.2,,,
23-Jul,6:00,P,Coleoptera,Tenebrionidae,,,,14,7,,,
23-Jul,6:00,P,Acari,non-parasitic,,,,2.4,1.5,,,
23-Jul,6:00,P,Acari,non-parasitic,,,,1.6,1,,,
23-Jul,6:00,P,Acari,non-parasitic,,,,1.5,1.2,,,
23-Jul,6:00,P,Acari,non-parasitic,,,,0.6,0.4,,,
22-Jul,22:00,M,Diptera,Anthomyiidae,,,,5.5,2.2,,,
22-Jul,22:00,M,Diptera,Anthomyiidae,,,,4.2,2,,,
22-Jul,22:00,M,Diptera,Anthomyiidae,,,,5,1.8,,,
22-Jul,22:00,M,Diptera,Anthomyiidae,,,,4,1.5,,,
22-Jul,22:00,M,Diptera,Anthomyiidae,,,,5,2,,,
22-Jul,22:00,M,Diptera,Anthomyiidae,,,,5.6,2.2,,,
22-Jul,22:00,M,Diptera,Anthomyiidae,,,,4,2,,,
22-Jul,22:00,M,Diptera,Anthomyiidae,,,,5.5,2.7,,,
22-Jul,22:00,M,Diptera,Anthomyiidae,,,,5.5,2.2,,,
22-Jul,22:00,M,Diptera,Anthomyiidae,,,,4.3,1.7,,,
22-Jul,22:00,M,Diptera,Anthomyiidae,,,,3.6,1.7,,,
22-Jul,22:00,M,Diptera,Anthomyiidae,,,,4.2,1.5,,,
22-Jul,22:00,M,Diptera,Anthomyiidae,,,,4,1.7,,,
22-Jul,22:00,M,Diptera,Anthomyiidae,,,,4.1,1.8,,,
22-Jul,22:00,M,Diptera,Anthomyiidae,,,,4.3,1.8,,,
22-Jul,22:00,M,Diptera,Anthomyiidae,,,,3.4,1.7,,,
22-Jul,22:00,M,Diptera,Anthomyiidae,,,,4.3,1.7,,,
22-Jul,22:00,M,Diptera,Anthomyiidae,,,,3.8,1.9,,,
22-Jul,22:00,M,Diptera,Anthomyiidae,,,,4.5,1.4,,,
22-Jul,18:00,M,Diptera,Ephydridae,,,,2.4,0.8,R,,
23-Jul,14:00,M,Diptera,Hippoboscidae,,,,3.1,1.2,,,
22-Jul,18:00,M,Diptera,Conopidae,,,,3.7,1.4,,,
23-Jul,6:00,P,Hymenoptera,Mutillidae,,,,4,1.2,,,
22-Jul,22:00,M,Hemiptera,Cicadellidae,,,,3,1,,,
22-Jul,22:00,M,Hemiptera,Cicadellidae,,,,3.2,1,,,
22-Jul,22:00,M,Hymenoptera,Aphelinidae,,,,1,0.4,,,
22-Jul,22:00,M,Hymenoptera,Aphelinidae,,,,0.9,0.4,,,
22-Jul,22:00,M,Aranea,Gnaphosidae,,,,2.5,0.8,,,
22-Jul,22:00,M,Acari,parasitic,,,,0.8,0.7,,,
22-Jul,22:00,M,Diptera,Phoridae,,,,1.5,0.6,,,
22-Jul,22:00,M,Diptera,Phoridae,,,,1.3,0.5,,,
22-Jul,22:00,M,Diptera,Phoridae,,,,1.5,0.6,,,
22-Jul,22:00,M,Diptera,Phoridae,,,,1.3,0.5,,,
22-Jul,22:00,M,Diptera,Phoridae,,,,1.5,0.5,,,
22-Jul,22:00,M,Diptera,Phoridae,,,,1.5,0.5,,,
22-Jul,22:00,M,Diptera,Phoridae,,,,1.3,0.5,,,
22-Jul,22:00,M,Diptera,Phoridae,,,,1.3,0.5,,,
22-Jul,22:00,M,Diptera,Phoridae,,,,1.5,0.6,,,
22-Jul,22:00,M,Diptera,Heleomyzidae,,,,3.5,1,,,
22-Jul,22:00,M,Diptera,Heleomyzidae,,,,3.5,1.2,,,
22-Jul,22:00,M,Diptera,Heleomyzidae,,,,3,1,,,
22-Jul,22:00,M,Diptera,Syrphidae,,,,7.2,2.5,,,
22-Jul,22:00,M,Diptera,Ceratopogonidae,,,,1.2,0.5,,,
22-Jul,22:00,M,Diptera,Ceratopogonidae,,,,1.3,0.5,,,
22-Jul,22:00,M,Diptera,Ceratopogonidae,,,,1.2,0.4,,,
22-Jul,22:00,M,Diptera,Ceratopogonidae,,,,1.1,0.3,,,
22-Jul,22:00,M,Diptera,Sciaridae,,,,2.5,0.6,,,
22-Jul,22:00,M,Diptera,Sciaridae,,,,1,0.4,,,
22-Jul,22:00,M,Diptera,Dolichopodidae,,,,1.3,0.5,,,
22-Jul,22:00,M,Diptera,Dolichopodidae,,,,1.6,0.5,,,
22-Jul,22:00,M,Diptera,Mycetophilidae,,,,1.4,0.25,,,
22-Jul,22:00,M,Diptera,Bombyliidae,,,,2.1,0.7,,,
22-Jul,22:00,M,Diptera,Ceratopogonidae,,,,0.9,0.4,,,
22-Jul,22:00,M,Collembola,Isotomidae,,,,0.8,0.25,,,
23-Jul,2:00,M,Hymenoptera,Aphelinidae,,,,1.1,0.4,,,
23-Jul,2:00,M,Hemiptera,Cicadellidae,,,,5.65,1.4,,,
23-Jul,2:00,M,Neuroptera,Hemerobiidae,,,,8.8,1.5,,,
23-Jul,2:00,M,Neuroptera,Hemerobiidae,,,,8.8,1.5,,,
23-Jul,2:00,M,Neuroptera,Hemerobiidae,,,,8.2,1.3,,,
23-Jul,2:00,M,Orthoptera,Raphidophoridae,,,,16,3,,,
23-Jul,2:00,M,Hymenoptera,Formicidae,,,,4.3,0.8,,,
23-Jul,2:00,M,Diptera,Cecidomyiidae,,,,2,0.3,,,
23-Jul,2:00,M,Diptera,Cecidomyiidae,,,,2.3,0.5,,,
23-Jul,2:00,M,Diptera,Phoridae,,,,1.4,0.5,,,
23-Jul,2:00,M,Diptera,Chamaemyiidae,,,,2.3,1.25,,,
23-Jul,2:00,M,Diptera,Chamaemyiidae,,,,3.2,1.1,,,
23-Jul,2:00,M,Diptera,Chamaemyiidae,,,,3.65,1.2,,,
